time,sat_name,subRegion,angle_g_param
2026-02-24T07:37:50.795Z,SCD 1,A--565,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 4A,A--529,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 1,A--491,0.25
2026-02-24T07:37:50.795Z,HST,A--46,0.25
2026-02-24T07:37:50.795Z,SCD 1,A--500,0.25
2026-02-24T07:37:50.795Z,HST,A--505,0.25
2026-02-24T07:37:50.795Z,HST,A--506,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 1,A--522,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 2,A--564,0.25
2026-02-24T07:37:50.795Z,HST,A--542,0.25
2026-02-24T07:37:50.795Z,SCD 1,A--503,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 2,A--500,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 4A,A--515,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 4A,A--500,0.25
2026-02-24T07:37:50.795Z,HST,A--509,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 4A,A--510,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 1,A--509,0.25
2026-02-24T07:37:50.795Z,CALSPHERE 4A,A--516,0.25
2026-02-24T07:37:53.795Z,SCD 1,A--31,0.25
2026-02-24T07:37:53.795Z,HST,A--545,0.25
2026-02-24T07:37:53.795Z,CALSPHERE 2,A--541,0.25
2026-02-24T07:37:53.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:37:53.795Z,CALSPHERE 2,A--489,0.25
2026-02-24T07:37:53.795Z,HST,A--509,0.25
2026-02-24T07:37:53.795Z,HST,A--40,0.25
2026-02-24T07:37:53.795Z,HST,A--46,0.25
2026-02-24T07:37:56.795Z,SCD 1,A--31,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 4A,A--535,0.25
2026-02-24T07:37:56.795Z,SCD 1,A--545,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 1,A--533,0.25
2026-02-24T07:37:56.795Z,HST,A--40,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 4A,A--481,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 4A,A--507,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 1,A--505,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 4A,A--484,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 2,A--483,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 2,A--498,0.25
2026-02-24T07:37:56.795Z,HST,A--529,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 1,A--561,0.25
2026-02-24T07:37:56.795Z,SCD 1,A--548,0.25
2026-02-24T07:37:56.795Z,CALSPHERE 2,A--480,0.25
2026-02-24T07:37:56.795Z,HST,A--46,0.25
2026-02-24T07:37:59.795Z,SCD 1,A--31,0.25
2026-02-24T07:37:59.795Z,HST,A--40,0.25
2026-02-24T07:37:59.795Z,SCD 1,A--517,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 2,A--553,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 4A,A--564,0.25
2026-02-24T07:37:59.795Z,HST,A--514,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 1,A--469,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 1,A--489,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 1,A--492,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 1,A--478,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 4A,A--481,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 1,A--516,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 2,A--561,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 4A,A--519,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 2,A--513,0.25
2026-02-24T07:37:59.795Z,CALSPHERE 2,A--515,0.25
2026-02-24T07:37:59.795Z,HST,A--46,0.25
2026-02-24T07:38:02.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 2,A--490,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:38:02.795Z,HST,A--45,0.25
2026-02-24T07:38:02.795Z,HST,A--46,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 4A,A--507,0.25
2026-02-24T07:38:02.795Z,HST,A--553,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 2,A--506,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 2,A--493,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 4A,A--497,0.25
2026-02-24T07:38:02.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:38:02.795Z,SCD 1,A--508,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--483,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--485,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--474,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--516,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 4A,A--476,0.25
2026-02-24T07:38:05.795Z,HST,A--40,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--500,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--500,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 4A,A--501,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--509,0.25
2026-02-24T07:38:05.795Z,HST,A--517,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--540,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--527,0.25
2026-02-24T07:38:05.795Z,HST,A--554,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--510,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--509,0.25
2026-02-24T07:38:05.795Z,HST,A--507,0.25
2026-02-24T07:38:05.795Z,HST,A--46,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 4A,A--486,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--503,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--487,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 1,A--498,0.25
2026-02-24T07:38:05.795Z,SCD 1,A--500,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--501,0.25
2026-02-24T07:38:05.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:38:08.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 4A,A--555,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 1,A--562,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 2,A--535,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 2,A--494,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:38:08.795Z,HST,A--40,0.25
2026-02-24T07:38:08.795Z,HST,A--46,0.25
2026-02-24T07:38:08.795Z,CALSPHERE 4A,A--471,0.25
2026-02-24T07:38:11.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:11.795Z,HST,A--40,0.25
2026-02-24T07:38:11.795Z,CALSPHERE 1,A--503,0.25
2026-02-24T07:38:11.795Z,SCD 1,A--561,0.25
2026-02-24T07:38:11.795Z,HST,A--46,0.25
2026-02-24T07:38:14.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:14.795Z,CALSPHERE 2,A--499,0.25
2026-02-24T07:38:14.795Z,HST,A--40,0.25
2026-02-24T07:38:14.795Z,HST,A--503,0.25
2026-02-24T07:38:14.795Z,CALSPHERE 2,A--506,0.25
2026-02-24T07:38:14.795Z,HST,A--46,0.25
2026-02-24T07:38:17.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 4A,A--480,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 1,A--481,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 2,A--481,0.25
2026-02-24T07:38:17.795Z,HST,A--40,0.25
2026-02-24T07:38:17.795Z,HST,A--46,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 1,A--473,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 2,A--486,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 4A,A--483,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 4A,A--516,0.25
2026-02-24T07:38:17.795Z,SCD 1,A--511,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 4A,A--510,0.25
2026-02-24T07:38:17.795Z,CALSPHERE 1,A--488,0.25
2026-02-24T07:38:20.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 4A,A--503,0.25
2026-02-24T07:38:20.795Z,SCD 1,A--503,0.25
2026-02-24T07:38:20.795Z,HST,A--511,0.25
2026-02-24T07:38:20.795Z,HST,A--45,0.25
2026-02-24T07:38:20.795Z,HST,A--46,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 2,A--495,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 4A,A--494,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 2,A--515,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 4A,A--515,0.25
2026-02-24T07:38:20.795Z,SCD 1,A--565,0.25
2026-02-24T07:38:20.795Z,CALSPHERE 1,A--515,0.25
2026-02-24T07:38:23.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:23.795Z,HST,A--40,0.25
2026-02-24T07:38:23.795Z,HST,A--505,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 2,A--507,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 2,A--476,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 4A,A--491,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 2,A--475,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 1,A--493,0.25
2026-02-24T07:38:23.795Z,SCD 1,A--502,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 4A,A--499,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 4A,A--473,0.25
2026-02-24T07:38:23.795Z,HST,A--46,0.25
2026-02-24T07:38:23.795Z,SCD 1,A--515,0.25
2026-02-24T07:38:23.795Z,HST,A--515,0.25
2026-02-24T07:38:23.795Z,HST,A--513,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 1,A--486,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 1,A--483,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 2,A--483,0.25
2026-02-24T07:38:23.795Z,CALSPHERE 4A,A--46,0.25
2026-02-24T07:38:26.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 2,A--480,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 4A,A--484,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 4A,A--479,0.25
2026-02-24T07:38:26.795Z,HST,A--40,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:38:26.795Z,CALSPHERE 4A,A--507,0.25
2026-02-24T07:38:26.795Z,HST,A--46,0.25
2026-02-24T07:38:29.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:29.795Z,HST,A--40,0.25
2026-02-24T07:38:29.795Z,HST,A--46,0.25
2026-02-24T07:38:32.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:32.795Z,HST,A--40,0.25
2026-02-24T07:38:32.795Z,HST,A--46,0.25
2026-02-24T07:38:34.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 1,A--469,0.25
2026-02-24T07:38:34.795Z,HST,A--40,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 1,A--499,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 1,A--500,0.25
2026-02-24T07:38:34.795Z,SCD 1,A--517,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:38:34.795Z,CALSPHERE 2,A--501,0.25
2026-02-24T07:38:34.795Z,HST,A--46,0.25
2026-02-24T07:38:36.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:36.795Z,CALSPHERE 4A,A--483,0.25
2026-02-24T07:38:36.795Z,CALSPHERE 2,A--484,0.25
2026-02-24T07:38:36.795Z,CALSPHERE 2,A--560,0.25
2026-02-24T07:38:36.795Z,HST,A--553,0.25
2026-02-24T07:38:36.795Z,HST,A--40,0.25
2026-02-24T07:38:36.795Z,HST,A--46,0.25
2026-02-24T07:38:39.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:39.795Z,HST,A--40,0.25
2026-02-24T07:38:39.795Z,HST,A--46,0.25
2026-02-24T07:38:42.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:42.795Z,HST,A--40,0.25
2026-02-24T07:38:42.795Z,SCD 1,A--506,0.25
2026-02-24T07:38:42.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:38:42.795Z,HST,A--46,0.25
2026-02-24T07:38:45.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:45.795Z,HST,A--40,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 1,A--518,0.25
2026-02-24T07:38:45.795Z,HST,A--46,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 2,A--482,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 1,A--481,0.25
2026-02-24T07:38:45.795Z,SCD 1,A--511,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 1,A--510,0.25
2026-02-24T07:38:45.795Z,HST,A--508,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 4A,A--482,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 4A,A--514,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 1,A--515,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 4A,A--533,0.25
2026-02-24T07:38:45.795Z,CALSPHERE 4A,A--532,0.25
2026-02-24T07:38:45.795Z,SCD 1,A--539,0.25
2026-02-24T07:38:48.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:48.795Z,HST,A--40,0.25
2026-02-24T07:38:48.795Z,HST,A--46,0.25
2026-02-24T07:38:48.795Z,CALSPHERE 1,A--475,0.25
2026-02-24T07:38:48.795Z,CALSPHERE 4A,A--474,0.25
2026-02-24T07:38:48.795Z,CALSPHERE 1,A--475,0.25
2026-02-24T07:38:51.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:51.795Z,HST,A--40,0.25
2026-02-24T07:38:51.795Z,HST,A--46,0.25
2026-02-24T07:38:51.795Z,CALSPHERE 1,A--490,0.25
2026-02-24T07:38:51.795Z,CALSPHERE 2,A--511,0.25
2026-02-24T07:38:51.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:38:51.795Z,HST,A--512,0.25
2026-02-24T07:38:51.795Z,SCD 1,A--515,0.25
2026-02-24T07:38:51.795Z,HST,A--516,0.25
2026-02-24T07:38:51.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:38:54.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:54.795Z,SCD 1,A--500,0.25
2026-02-24T07:38:54.795Z,HST,A--504,0.25
2026-02-24T07:38:54.795Z,HST,A--562,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 2,A--522,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 2,A--504,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 4A,A--478,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 2,A--479,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 2,A--502,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 1,A--499,0.25
2026-02-24T07:38:54.795Z,CALSPHERE 1,A--483,0.25
2026-02-24T07:38:54.795Z,HST,A--40,0.25
2026-02-24T07:38:54.795Z,HST,A--46,0.25
2026-02-24T07:38:54.795Z,SCD 1,A--505,0.25
2026-02-24T07:38:57.795Z,SCD 1,A--31,0.25
2026-02-24T07:38:57.795Z,SCD 1,A--511,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--512,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--468,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--480,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--509,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--508,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--510,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--493,0.25
2026-02-24T07:38:57.795Z,SCD 1,A--537,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--496,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--481,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--472,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--470,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--515,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--484,0.25
2026-02-24T07:38:57.795Z,HST,A--40,0.25
2026-02-24T07:38:57.795Z,HST,A--549,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--539,0.25
2026-02-24T07:38:57.795Z,HST,A--46,0.25
2026-02-24T07:38:57.795Z,SCD 1,A--510,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--512,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--489,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 2,A--517,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:38:57.795Z,CALSPHERE 1,A--490,0.25
2026-02-24T07:39:00.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 2,A--484,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:39:00.795Z,HST,A--504,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 4A,A--484,0.25
2026-02-24T07:39:00.795Z,HST,A--508,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 2,A--508,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 4A,A--510,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 1,A--485,0.25
2026-02-24T07:39:00.795Z,HST,A--515,0.25
2026-02-24T07:39:00.795Z,HST,A--40,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 2,A--488,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 2,A--490,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 1,A--512,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 1,A--492,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:39:00.795Z,CALSPHERE 4A,A--497,0.25
2026-02-24T07:39:00.795Z,HST,A--46,0.25
2026-02-24T07:39:03.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:03.795Z,HST,A--40,0.25
2026-02-24T07:39:03.795Z,HST,A--46,0.25
2026-02-24T07:39:03.795Z,SCD 1,A--505,0.25
2026-02-24T07:39:03.795Z,CALSPHERE 2,A--504,0.25
2026-02-24T07:39:03.795Z,CALSPHERE 1,A--505,0.25
2026-02-24T07:39:06.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:06.795Z,HST,A--40,0.25
2026-02-24T07:39:06.795Z,CALSPHERE 2,A--511,0.25
2026-02-24T07:39:06.795Z,HST,A--510,0.25
2026-02-24T07:39:06.795Z,SCD 1,A--511,0.25
2026-02-24T07:39:06.795Z,HST,A--46,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--488,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--541,0.25
2026-02-24T07:39:09.795Z,HST,A--552,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--472,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--517,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--516,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--495,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--508,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--501,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--553,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--565,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--549,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--476,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--534,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--527,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--548,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--469,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--469,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--486,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--485,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--485,0.25
2026-02-24T07:39:09.795Z,HST,A--40,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--480,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--493,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--505,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--517,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--479,0.25
2026-02-24T07:39:09.795Z,HST,A--46,0.25
2026-02-24T07:39:09.795Z,CALSPHERE 4A,A--533,0.25
2026-02-24T07:39:09.795Z,SCD 1,A--552,0.25
2026-02-24T07:39:09.795Z,HST,A--562,0.25
2026-02-24T07:39:12.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:12.795Z,HST,A--40,0.25
2026-02-24T07:39:12.795Z,HST,A--46,0.25
2026-02-24T07:39:15.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:15.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:39:15.795Z,CALSPHERE 1,A--524,0.25
2026-02-24T07:39:15.795Z,CALSPHERE 2,A--518,0.25
2026-02-24T07:39:15.795Z,HST,A--542,0.25
2026-02-24T07:39:15.795Z,SCD 1,A--500,0.25
2026-02-24T07:39:15.795Z,HST,A--46,0.25
2026-02-24T07:39:17.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 4A,A--470,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 4A,A--524,0.25
2026-02-24T07:39:17.795Z,SCD 1,A--520,0.25
2026-02-24T07:39:17.795Z,SCD 1,A--528,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 1,A--499,0.25
2026-02-24T07:39:17.795Z,HST,A--510,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 2,A--501,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 4A,A--540,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 1,A--521,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 2,A--564,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 4A,A--469,0.25
2026-02-24T07:39:17.795Z,HST,A--46,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 2,A--488,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 1,A--491,0.25
2026-02-24T07:39:17.795Z,CALSPHERE 4A,A--489,0.25
2026-02-24T07:39:19.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 4A,A--497,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 1,A--494,0.25
2026-02-24T07:39:19.795Z,SCD 1,A--501,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 2,A--512,0.25
2026-02-24T07:39:19.795Z,HST,A--561,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 2,A--537,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 4A,A--501,0.25
2026-02-24T07:39:19.795Z,CALSPHERE 2,A--515,0.25
2026-02-24T07:39:19.795Z,HST,A--514,0.25
2026-02-24T07:39:19.795Z,HST,A--4,0.25
2026-02-24T07:39:21.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 4A,A--537,0.25
2026-02-24T07:39:21.795Z,SCD 1,A--561,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 1,A--567,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 1,A--495,0.25
2026-02-24T07:39:21.795Z,HST,A--100,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 2,A--501,0.25
2026-02-24T07:39:21.795Z,CALSPHERE 1,A--502,0.25
2026-02-24T07:39:23.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:23.795Z,HST,A--46,0.25
2026-02-24T07:39:25.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:25.795Z,HST,A--45,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--469,0.25
2026-02-24T07:39:27.795Z,HST,A--563,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--529,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--561,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--508,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 4A,A--508,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--511,0.25
2026-02-24T07:39:27.795Z,HST,A--503,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--564,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--470,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--486,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--487,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--491,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--486,0.25
